dist_km,ele,grade_pct,asym_power,asym_speed,gordon_power,gordon_speed
157.033,778.8,5.9,255.9,24.0,242.0,23.2
157.044,779.0,1.8,253.3,23.4,235.9,22.6
157.055,779.6,5.7,260.1,23.0,252.9,22.1
157.065,780.0,3.8,261.5,22.0,255.6,21.2
157.076,780.6,5.8,267.4,21.2,271.0,20.5
157.097,781.6,4.6,270.2,20.2,275.7,19.7
157.109,782.0,3.2,268.1,20.1,267.2,19.8
157.121,782.4,3.4,266.7,20.6,263.0,20.3
157.133,782.8,3.4,265.6,20.9,260.1,20.6
157.150,783.0,1.2,256.2,22.0,238.3,21.7
157.163,783.4,3.2,256.8,23.0,240.8,22.5
157.175,783.6,1.6,252.9,23.4,233.0,22.8
157.188,783.8,1.6,249.8,24.1,227.3,23.4
157.204,784.4,3.7,253.7,24.1,237.0,23.2
157.216,784.8,3.3,255.0,23.5,240.3,22.6
157.228,785.0,1.7,252.2,23.7,234.0,22.7
157.239,785.4,3.7,254.5,23.7,239.8,22.8
157.249,786.2,7.9,266.3,22.1,270.0,21.2
157.259,787.0,7.8,276.7,19.7,281.0,18.9
157.269,787.8,7.7,284.9,17.6,281.0,16.9
157.280,788.4,5.9,285.6,16.6,281.0,16.0
157.290,788.6,2.0,275.6,17.6,281.0,17.3
157.300,789.0,3.9,273.8,19.0,281.0,18.8
157.313,789.4,3.0,269.3,19.7,268.6,19.6
157.326,790.0,4.4,270.6,20.0,271.9,20.0
157.337,790.4,3.9,270.0,19.9,270.0,19.9
157.348,791.0,5.1,272.8,19.7,277.7,19.7
157.359,791.4,3.8,271.2,19.6,272.6,19.6
157.369,791.6,2.0,265.6,20.4,257.6,20.4
157.380,792.2,5.6,270.5,20.4,271.5,20.4
157.393,793.0,6.3,277.1,19.2,281.0,19.2
157.403,794.2,11.2,296.2,16.3,281.0,16.2
157.414,795.0,7.4,296.5,14.2,281.0,13.8
157.425,796.0,8.9,301.5,13.6,281.0,13.0
157.436,797.6,15.0,323.6,10.5,281.0,9.4
157.447,798.6,9.3,308.9,9.7,281.0,8.6
157.458,799.2,5.6,296.3,12.8,281.0,12.2
157.468,799.6,4.0,286.8,15.2,281.0,14.8
157.482,800.4,5.7,285.9,16.4,281.0,16.0
157.494,801.2,6.4,287.9,16.3,281.0,15.9
157.506,802.0,6.9,290.4,15.7,281.0,15.4
157.517,802.8,7.0,292.3,15.3,281.0,14.8
157.530,804.0,9.5,302.1,14.0,281.0,13.3
157.541,805.2,10.6,309.6,12.0,281.0,11.1
157.553,806.4,10.8,312.1,10.9,281.0,9.8
157.564,807.6,10.1,310.4,10.8,281.0,9.8
157.587,809.8,9.8,308.9,11.2,281.0,10.2
157.598,810.6,7.2,300.7,12.3,281.0,11.4
157.615,812.0,8.4,301.9,13.1,281.0,12.3
157.626,813.2,10.6,309.5,12.1,281.0,11.1
157.640,814.4,8.6,304.6,11.8,281.0,10.8
157.652,815.4,8.5,303.6,12.4,281.0,11.6
157.663,815.8,3.7,288.9,14.2,281.0,13.5
157.675,816.4,5.0,285.1,16.2,281.0,15.8
157.686,816.8,3.4,278.2,17.4,281.0,17.1
157.696,817.2,4.0,275.8,18.5,281.0,18.3
157.708,817.4,1.8,267.8,19.6,264.4,19.5
157.719,817.8,3.4,266.3,20.7,260.9,20.5
157.731,818.4,5.1,270.0,20.4,271.1,20.3
157.754,819.8,6.2,278.2,18.8,281.0,18.8
157.764,820.0,2.0,272.2,18.6,275.9,18.6
157.774,820.6,5.8,276.2,19.1,281.0,19.1
157.784,821.4,7.9,284.7,17.7,281.0,17.7
157.799,822.2,5.3,283.3,16.9,281.0,16.9
157.812,822.6,3.1,275.9,17.9,281.0,17.9
157.825,823.2,4.7,275.8,18.7,281.0,18.8
157.837,823.6,3.3,271.6,19.2,272.9,19.3
157.858,823.8,1.0,260.5,21.2,245.4,21.2
157.869,824.2,3.4,258.4,22.7,242.4,22.4
157.883,824.6,3.0,257.9,22.6,242.6,22.2
157.895,825.0,3.1,258.0,22.7,243.8,22.2
157.908,825.2,1.6,254.1,23.1,235.6,22.5
157.920,825.4,1.7,251.2,23.9,229.9,23.2
157.932,825.6,1.7,248.8,24.5,225.8,23.7
157.956,827.0,5.7,261.0,23.0,255.2,22.1
157.968,827.6,5.1,268.6,20.7,273.5,20.1
157.980,828.0,3.4,267.0,20.5,266.7,20.0
157.990,828.4,3.9,267.2,20.6,266.5,20.2
158.001,829.0,5.5,271.5,20.1,277.6,19.8
158.013,828.6,-3.4,251.2,21.9,226.9,21.6
158.023,828.8,1.9,249.7,24.4,225.2,23.9
158.036,830.2,10.7,273.9,21.8,281.0,21.3
158.049,830.4,1.5,264.7,20.2,259.5,19.7
158.062,830.6,1.6,258.7,21.8,244.6,21.4
158.073,830.8,1.9,255.9,22.8,238.7,22.3
158.085,831.4,4.9,261.1,22.6,251.9,22.0
158.098,832.0,4.7,264.9,21.6,261.6,21.0
158.110,832.6,4.9,268.5,20.7,270.6,20.3
158.121,833.0,3.8,267.9,20.4,267.8,20.0
158.132,833.2,1.8,262.5,21.1,252.9,20.7
158.144,833.6,3.3,262.1,21.7,252.3,21.3
158.156,833.8,1.7,257.4,22.3,241.6,21.8
158.167,834.4,5.3,263.1,22.2,256.2,21.7
158.178,834.6,1.8,258.7,22.0,245.3,21.5
158.198,836.2,8.1,280.3,20.1,281.0,19.6
158.210,837.6,11.6,301.9,15.3,281.0,14.7
158.221,837.8,1.8,282.9,15.0,281.0,14.4
158.234,838.6,6.3,285.7,16.8,281.0,16.5
158.244,839.4,7.8,291.6,15.9,281.0,15.5
158.256,839.8,3.2,280.7,16.4,281.0,16.1
158.267,840.4,5.6,281.8,17.5,281.0,17.3
158.278,841.2,7.5,288.2,16.7,281.0,16.5
158.292,842.4,8.2,296.3,15.1,281.0,14.7
158.305,843.0,4.6,287.1,15.2,281.0,14.7
158.316,843.6,6.0,287.1,16.2,281.0,15.9
158.326,843.8,1.8,275.4,17.5,281.0,17.3
158.339,844.6,6.6,281.5,18.1,281.0,18.0
158.352,845.6,7.3,288.7,16.7,281.0,16.5
158.363,846.2,5.8,287.7,16.0,281.0,15.7
158.383,848.0,8.9,298.4,14.6,281.0,14.1
158.394,848.8,7.1,297.7,13.5,281.0,12.8
158.404,849.2,3.9,287.3,15.0,281.0,14.4
158.418,848.2,-7.6,0.0,19.1,0.0,18.7
158.428,848.6,3.7,262.1,21.8,252.2,21.5
158.441,849.2,4.8,266.1,21.3,262.9,20.9
158.451,849.4,1.9,261.5,21.4,250.9,21.0
158.464,851.4,15.5,302.9,17.3,281.0,16.6
158.475,852.0,5.4,293.4,13.7,281.0,12.9
158.487,852.8,6.7,292.8,14.9,281.0,14.2
158.497,854.0,11.9,308.5,13.2,281.0,12.4
158.508,854.8,7.3,301.3,12.3,281.0,11.3
158.519,855.4,5.7,294.0,13.9,281.0,13.2
158.530,856.2,7.1,294.5,14.6,281.0,14.0
158.541,857.4,10.8,306.9,13.2,281.0,12.4
158.553,858.4,8.4,303.9,12.1,281.0,11.2
158.568,859.8,9.0,305.3,12.3,281.0,11.4
158.580,861.2,12.3,316.2,11.0,281.0,9.8
158.591,861.8,5.6,297.8,11.8,281.0,10.8
158.601,862.4,5.8,292.5,14.4,281.0,13.9
158.612,862.6,1.8,277.7,16.6,281.0,16.3
158.624,862.8,1.7,268.6,19.3,267.8,19.1
158.636,863.0,1.7,262.3,21.0,251.4,20.8
158.649,863.4,3.1,261.3,21.8,249.9,21.5
158.660,864.0,5.3,266.4,21.4,263.4,21.0
158.671,864.8,7.2,275.8,19.8,281.0,19.5
158.683,865.8,8.6,288.0,17.4,281.0,17.1
158.693,867.0,11.5,304.8,14.1,281.0,13.6
158.705,866.2,-6.6,0.0,15.2,0.0,14.6
158.716,868.0,16.5,316.5,13.9,281.0,12.9
158.728,869.6,13.8,321.8,9.1,281.0,7.8
158.740,871.0,11.9,315.8,9.2,281.0,8.2
158.750,872.2,11.9,316.2,9.8,281.0,8.8
158.760,873.0,7.8,304.7,11.0,281.0,10.1
158.771,874.0,9.2,305.9,12.2,281.0,11.3
158.781,875.8,17.2,331.5,9.2,30.0,8.1
158.793,876.6,6.8,300.6,9.8,281.0,9.0
158.804,877.8,10.9,309.9,12.2,281.0,11.6
158.818,879.0,8.8,305.4,11.6,281.0,10.8
158.829,878.4,-5.2,0.0,14.4,0.0,13.7
158.840,879.8,12.7,307.8,14.1,281.0,13.3
158.852,880.8,8.7,305.0,11.9,281.0,10.9
158.863,881.8,8.8,304.8,12.3,281.0,11.3
158.875,882.6,6.7,297.6,13.1,281.0,12.3
158.885,883.4,7.9,298.8,13.7,281.0,13.0
158.896,884.4,9.1,303.2,13.1,281.0,12.3
158.915,885.4,5.4,289.8,14.1,281.0,13.4
158.926,886.0,5.5,287.5,15.9,281.0,15.4
158.936,886.8,7.8,292.6,15.6,281.0,15.1
158.947,888.0,11.2,307.0,13.4,281.0,12.7
158.957,889.2,11.3,313.0,11.1,281.0,10.1
158.967,890.6,13.8,321.4,9.5,281.0,8.3
158.978,891.6,9.1,308.1,10.1,281.0,9.0
158.991,892.8,9.8,308.6,11.5,281.0,10.7
159.001,893.8,9.4,307.6,11.5,281.0,10.6
159.012,894.6,7.2,300.5,12.4,281.0,11.6
159.031,895.6,5.4,289.6,14.4,281.0,13.9
159.042,896.2,5.4,287.0,15.9,281.0,15.5
159.054,896.4,1.6,273.7,17.7,281.0,17.5
159.069,896.6,1.4,263.4,20.3,253.7,20.2
159.081,897.0,3.2,262.4,21.6,252.1,21.3
159.094,897.6,4.8,266.2,21.3,262.4,21.0
159.106,897.8,1.6,260.0,21.5,246.8,21.2
159.116,898.2,3.9,261.5,22.1,251.4,21.7
159.129,898.6,3.2,260.9,22.0,250.3,21.5
159.140,899.0,3.7,261.8,21.9,252.9,21.4
159.151,899.4,3.5,261.9,21.8,253.3,21.3
159.163,900.0,5.0,266.3,21.3,264.7,20.8
159.174,900.2,2.0,262.0,21.3,252.8,20.9
159.185,900.0,-1.7,248.8,23.2,223.6,22.7
159.197,900.6,5.3,255.7,23.9,239.9,23.3
159.207,901.0,3.9,257.9,22.9,245.6,22.2
159.218,901.4,3.8,259.5,22.5,249.6,21.8
159.228,901.6,1.9,256.3,22.7,241.9,21.9
159.245,902.4,4.7,262.5,22.4,256.9,21.6
159.266,903.4,4.9,267.4,21.0,268.9,20.4
159.276,903.6,1.8,263.2,20.9,256.0,20.4
159.287,903.8,1.9,259.4,21.9,246.6,21.5
159.298,904.0,1.7,255.6,22.8,238.4,22.2
159.313,904.8,5.6,264.0,22.3,259.5,21.7
159.325,905.0,1.6,258.5,21.9,245.5,21.4
159.337,905.4,3.3,258.9,22.5,246.8,21.9
159.348,905.8,3.8,260.5,22.3,250.8,21.7
159.360,906.0,1.6,255.7,22.6,239.6,22.0
159.373,906.0,0.0,247.8,24.1,223.2,23.3
159.388,907.2,8.2,266.1,22.9,267.6,22.2
159.398,907.8,5.7,271.0,20.3,279.9,19.7
159.410,908.6,6.5,278.1,19.0,281.0,18.6
159.429,910.2,8.5,294.2,16.4,281.0,15.9
159.441,912.0,15.2,323.4,11.4,281.0,10.2
159.452,911.6,-3.6,274.1,13.6,281.0,12.7
159.464,911.2,-3.5,253.2,21.4,230.0,21.2
159.476,910.8,-3.2,238.2,25.4,203.1,25.0
159.488,910.4,-3.4,226.9,28.3,186.7,27.7
159.500,909.8,-5.1,0.0,30.4,0.0,29.7
159.512,910.8,8.0,236.2,29.3,202.6,28.6
159.523,912.0,11.1,257.3,25.2,247.8,24.2
159.535,913.2,10.0,277.1,20.6,281.0,19.6
159.547,914.4,10.0,293.9,16.6,281.0,15.6
159.558,915.4,9.3,301.3,13.9,281.0,12.8
159.568,916.4,9.3,304.9,12.6,281.0,11.6
159.580,917.8,11.6,314.1,11.2,281.0,10.1
159.593,918.2,3.2,288.8,13.0,281.0,12.2
159.603,918.4,1.9,277.1,17.1,281.0,16.8
159.615,918.4,0.0,263.4,20.0,253.9,19.7
159.629,917.4,-7.1,0.0,23.7,0.0,23.4
159.642,920.0,21.0,302.5,19.3,281.0,18.8
159.652,920.8,7.9,301.2,12.9,281.0,12.2
159.662,922.6,17.1,330.3,9.8,30.0,8.7
159.674,923.0,3.6,293.1,10.7,281.0,9.9
159.687,923.2,1.5,274.9,16.9,281.0,16.8
159.698,924.4,10.9,294.0,16.8,281.0,16.7
159.710,924.0,-3.5,264.2,18.0,255.7,17.8
159.721,924.4,3.6,264.2,21.3,256.4,21.1
159.732,926.4,18.4,309.9,16.2,281.0,15.6
159.744,927.4,8.2,303.9,11.8,281.0,10.9
159.755,928.0,5.3,293.1,13.7,281.0,13.0
159.767,928.6,5.2,288.0,15.4,281.0,14.9
159.777,929.2,5.8,287.2,16.1,281.0,15.7
159.788,929.6,3.7,280.8,16.9,281.0,16.6
159.800,930.0,3.3,275.0,18.2,281.0,18.1
159.810,930.0,0.0,263.3,20.2,253.0,20.1
159.821,930.2,1.9,259.2,22.0,243.8,21.7
159.835,930.4,1.4,253.7,23.0,233.1,22.6
159.848,930.6,1.6,250.7,24.0,227.9,23.4
159.860,931.6,8.4,266.2,22.6,266.2,22.0
159.872,932.8,10.0,285.1,18.8,281.0,18.2
159.882,934.6,16.7,322.0,12.6,281.0,11.3
159.895,936.6,16.3,328.0,7.8,281.0,6.5
159.906,938.0,12.0,315.0,8.6,281.0,7.7
159.918,939.4,12.3,317.3,9.7,281.0,8.8
159.929,940.6,10.9,313.3,9.9,281.0,8.9
159.949,942.2,7.7,302.2,11.8,281.0,10.9
159.962,943.4,9.8,306.8,12.5,281.0,11.6
159.974,944.4,8.1,302.9,12.3,281.0,11.3
159.997,946.2,7.8,300.2,13.0,281.0,12.2
160.011,947.2,7.3,297.5,13.6,281.0,12.9
160.023,947.8,5.1,289.7,14.8,281.0,14.1
160.036,948.8,7.5,294.0,15.1,281.0,14.6
160.047,949.8,8.9,300.3,14.0,281.0,13.3
160.058,951.0,10.8,309.4,12.3,281.0,11.3
160.071,951.8,6.5,298.2,12.5,281.0,11.6
160.082,952.4,5.4,291.3,14.5,281.0,13.9
160.093,953.0,5.2,287.0,15.7,281.0,15.3
160.105,953.4,3.4,279.2,17.1,281.0,16.8
160.116,954.0,5.6,280.7,17.8,281.0,17.6
160.127,954.4,3.6,276.1,18.1,281.0,18.0
160.138,956.2,16.1,313.8,14.5,281.0,14.0
160.150,956.4,1.7,284.7,13.5,281.0,12.9
160.164,958.6,16.3,326.6,12.1,281.0,10.9
160.174,959.2,5.7,299.5,10.4,281.0,9.3
160.187,959.4,1.6,279.9,15.6,281.0,15.4
160.198,960.0,5.2,280.2,17.8,281.0,17.7
160.212,961.2,8.9,293.5,16.3,281.0,16.1
160.226,962.2,6.9,293.7,14.8,281.0,14.4
160.241,963.6,9.7,304.5,13.5,281.0,12.8
160.251,964.6,9.4,306.5,12.1,281.0,11.2
160.263,965.4,6.8,298.4,12.8,281.0,12.0
160.274,965.8,3.6,286.4,15.0,281.0,14.5
160.286,966.0,1.7,273.9,17.7,281.0,17.4
160.297,966.4,3.4,270.9,19.5,273.4,19.3
160.309,967.0,5.4,274.2,19.4,281.0,19.4
160.320,967.6,5.2,276.3,18.8,281.0,18.9
160.332,968.2,5.2,277.7,18.5,281.0,18.6
160.344,969.2,8.2,288.4,17.1,281.0,17.1
160.356,970.0,6.5,289.7,15.8,281.0,15.7
160.367,970.8,7.4,293.1,15.2,281.0,15.0
160.378,971.6,7.2,294.3,14.7,281.0,14.3
160.389,972.2,5.3,289.1,15.2,281.0,14.7
160.401,972.8,5.1,285.6,16.1,281.0,15.8
160.418,973.0,1.2,267.4,18.6,264.8,18.3
160.430,973.8,7.0,276.2,19.6,281.0,19.4
160.440,974.0,1.9,269.0,19.4,268.0,19.3
160.452,974.6,5.2,272.3,19.9,276.9,19.8
160.464,975.4,6.6,279.3,18.7,281.0,18.7
160.476,975.8,3.3,274.1,18.5,281.0,18.6
160.486,976.4,5.7,277.4,18.7,281.0,18.8
160.497,977.6,11.2,296.4,16.2,281.0,16.2
160.509,978.4,6.7,294.3,14.4,281.0,14.1
160.522,979.4,7.6,296.6,14.3,281.0,13.9
160.534,980.4,8.4,300.1,13.7,281.0,13.1
160.545,981.0,5.4,292.1,14.2,281.0,13.5
160.555,981.8,8.0,296.0,14.7,281.0,14.0
160.567,982.6,6.9,294.8,14.4,281.0,13.7
160.581,983.4,5.9,290.6,15.0,281.0,14.4
160.591,984.4,9.6,300.3,14.4,281.0,13.7
160.603,985.4,8.2,301.2,13.2,281.0,12.4
160.615,986.2,6.8,296.9,13.5,281.0,12.8
160.627,987.2,8.4,300.1,13.7,281.0,12.9
160.644,988.6,8.3,301.5,13.2,281.0,12.3
160.655,990.0,12.0,314.4,11.6,281.0,10.5
160.668,991.4,11.4,314.6,10.1,281.0,9.0
160.680,992.8,11.6,315.4,10.0,281.0,9.0
160.692,994.4,13.2,320.2,9.4,281.0,8.3
160.705,995.8,10.8,312.4,9.7,281.0,8.7
160.715,997.0,11.5,314.7,10.3,281.0,9.4
160.728,998.4,11.0,313.4,10.2,281.0,9.2
160.739,999.6,10.4,311.4,10.6,281.0,9.6
160.757,1000.4,4.5,287.9,13.4,281.0,12.8
160.768,1001.0,5.4,286.0,16.2,281.0,15.9
160.778,1001.2,2.0,275.9,17.6,281.0,17.4
160.790,1001.6,3.5,272.5,19.1,277.4,19.0
160.800,1002.0,3.8,271.1,19.6,272.9,19.6
160.814,1002.6,4.4,271.7,19.7,274.1,19.7
160.826,1003.0,3.4,269.2,19.9,267.1,19.9
160.838,1003.2,1.7,262.5,20.9,250.3,20.9
160.850,1003.8,4.9,266.5,21.2,261.7,21.1
160.862,1004.2,3.3,265.2,20.9,258.6,20.7
160.874,1004.4,1.7,259.8,21.7,245.8,21.4
160.909,1006.8,6.9,279.0,19.6,281.0,19.3
160.920,1007.2,3.7,278.7,17.5,281.0,17.4
160.930,1007.6,3.7,275.2,18.5,281.0,18.4
160.955,1009.2,6.5,283.2,17.7,281.0,17.7
161.049,1014.0,5.1,281.0,17.2,281.0,17.2
161.061,1014.4,3.4,275.0,18.3,281.0,18.4
161.073,1014.8,3.3,271.1,19.3,271.8,19.4
161.085,1015.2,3.3,268.5,20.0,264.9,20.1
161.102,1015.8,3.6,267.2,20.5,262.2,20.5
161.116,1016.6,5.7,273.2,20.0,279.1,19.9
161.126,1017.0,3.7,271.3,19.5,272.7,19.5
161.138,1017.4,3.6,269.6,19.9,268.0,19.9
161.160,1017.0,-1.8,249.3,23.0,222.5,22.7
161.171,1017.2,1.8,243.2,25.9,212.7,25.4
161.183,1019.0,14.9,278.5,22.0,281.0,21.4
161.194,1018.6,-3.7,256.3,20.6,240.2,19.9
161.210,1018.4,-1.2,242.4,24.6,212.7,23.9
161.225,1018.2,-1.4,233.1,27.2,197.9,26.3
161.243,1018.0,-1.1,225.0,29.1,186.9,28.1
161.263,1017.8,-1.0,212.7,30.7,180.6,29.5
161.278,1017.6,-1.3,197.9,31.9,173.1,30.7
161.296,1017.0,-3.4,174.0,33.5,161.6,32.3
161.354,1014.2,-4.8,122.2,37.8,140.4,37.0
161.383,1011.6,-9.0,0.0,43.3,0.0,43.0
161.401,1011.0,-3.3,49.3,45.6,118.2,45.5
161.420,1010.4,-3.2,50.1,45.6,117.6,45.7
161.439,1009.4,-5.4,0.0,46.0,0.0,46.2
161.458,1009.2,-1.0,55.2,45.7,118.2,46.1
161.497,1008.0,-3.1,56.5,45.0,117.6,45.8
161.526,1006.6,-4.8,46.9,45.5,114.7,46.6
161.546,1005.6,-5.2,0.0,46.5,0.0,47.6
161.566,1004.6,-4.9,30.8,47.1,111.0,48.3
161.643,1001.0,-4.7,23.0,48.1,107.7,49.7
161.851,990.2,-5.2,0.0,49.9,0.0,50.8
161.877,989.2,-3.8,22.5,50.7,106.2,50.8
161.904,987.6,-6.0,0.0,50.7,0.0,51.0
161.930,986.2,-5.4,0.0,51.0,0.0,51.2
161.955,985.2,-4.0,22.5,50.8,105.8,51.1
161.979,983.6,-6.7,0.0,51.0,0.0,51.3
162.013,980.2,-10.0,0.0,52.5,0.0,52.6
162.035,979.2,-4.5,22.5,53.0,102.0,53.2
162.058,977.8,-5.9,0.0,52.2,0.0,52.5
162.084,976.4,-5.6,0.0,51.9,0.0,52.1
162.123,974.2,-5.5,0.0,51.7,0.0,51.7
162.176,971.4,-5.3,0.0,51.4,0.0,51.4
162.225,969.6,-3.7,22.5,50.7,106.2,50.9
162.246,968.6,-4.8,22.5,50.2,106.1,50.7
162.268,967.6,-4.6,22.5,50.3,105.8,50.9
162.288,966.4,-5.9,0.0,50.6,0.0,51.1
162.310,965.0,-6.6,0.0,51.1,0.0,51.5
162.333,963.6,-6.0,0.0,51.5,0.0,51.7
162.356,962.2,-6.0,0.0,51.6,0.0,51.7
162.377,960.0,-10.5,0.0,51.2,0.0,51.2
162.409,957.4,-8.2,0.0,52.7,0.0,52.7
162.430,956.2,-5.6,0.0,51.5,0.0,51.5
162.465,954.2,-5.8,0.0,51.5,0.0,51.5
162.488,952.8,-5.9,0.0,51.6,0.0,51.6
162.513,951.0,-7.2,0.0,51.9,0.0,51.9
162.537,949.2,-7.6,0.0,52.4,0.0,52.4
162.560,947.8,-6.1,0.0,52.5,0.0,52.5
162.597,946.0,-4.9,22.5,52.0,103.7,52.1
162.623,944.4,-6.1,0.0,51.7,0.0,51.9
162.651,942.6,-6.4,0.0,51.8,0.0,52.0
162.679,940.0,-9.1,0.0,52.6,0.0,52.7
162.719,935.8,-10.6,0.0,54.0,0.0,54.1
162.760,933.2,-6.3,0.0,54.0,0.0,54.0
162.789,932.2,-3.5,22.5,52.3,103.6,52.5
162.817,931.2,-3.5,22.5,51.0,105.5,51.4
162.846,930.4,-2.8,22.5,50.0,107.0,50.6
162.914,928.4,-2.9,24.1,48.5,109.0,49.7
162.943,926.8,-5.7,0.0,48.1,0.0,49.6
163.004,922.0,-7.9,0.0,50.5,0.0,51.4
163.034,920.2,-5.9,0.0,52.2,0.0,52.5
163.065,918.8,-4.6,22.5,51.7,104.1,52.0
163.094,917.8,-3.4,22.5,50.8,105.6,51.3
163.121,916.4,-5.0,0.0,50.5,0.0,50.9
163.147,915.4,-4.0,22.5,50.4,106.3,50.8
163.211,912.8,-4.0,22.5,50.0,106.5,50.7
163.238,911.2,-5.9,0.0,50.2,0.0,50.9
163.277,908.8,-6.2,0.0,51.0,0.0,51.3
163.329,906.0,-5.3,0.0,51.3,0.0,51.4
163.368,904.4,-4.2,22.5,50.9,105.6,51.1
163.420,902.4,-3.8,22.5,50.2,106.4,50.8
163.474,900.0,-4.5,22.5,50.0,106.1,50.7
163.507,898.2,-5.3,0.0,50.4,0.0,51.0
163.557,895.2,-6.1,0.0,51.0,0.0,51.3
163.595,893.2,-5.2,0.0,51.3,0.0,51.4
163.634,892.2,-2.6,22.5,50.3,107.2,50.6
163.673,891.4,-2.0,25.5,48.5,110.2,49.3
163.709,889.8,-4.4,24.3,47.7,109.4,49.1
163.731,887.8,-9.3,0.0,49.3,0.0,50.6
163.751,885.2,-12.9,0.0,50.9,0.0,50.9
163.771,881.8,-16.8,0.0,54.3,0.0,54.3
163.793,878.8,-14.0,0.0,56.5,0.0,56.5
163.815,876.6,-9.7,0.0,56.6,0.0,56.6
163.837,875.4,-5.4,0.0,55.2,0.0,55.2
163.871,874.6,-2.4,22.5,52.8,103.4,52.9
163.894,873.6,-4.4,22.5,51.1,104.9,51.5
163.927,870.4,-9.6,0.0,52.0,0.0,52.3
163.950,869.6,-3.5,22.5,52.4,103.0,52.7
163.974,868.2,-5.9,0.0,51.7,0.0,52.0
163.998,866.8,-5.8,0.0,51.7,0.0,51.8
164.032,865.8,-2.9,22.5,50.9,106.1,51.2
164.064,864.8,-3.1,22.5,49.7,107.4,50.3
164.085,863.4,-6.6,0.0,49.8,0.0,50.5
164.158,858.6,-6.6,0.0,51.2,0.0,51.5
164.213,854.8,-6.9,0.0,52.2,0.0,52.3
164.302,847.8,-7.9,0.0,52.9,0.0,52.9
164.357,843.6,-7.6,0.0,53.4,0.0,53.4
164.378,841.6,-9.5,0.0,47.3,0.0,47.3
164.400,840.2,-6.4,0.0,49.4,0.0,49.4
164.423,838.4,-8.0,0.0,50.7,0.0,50.7
164.447,836.4,-8.3,0.0,52.0,0.0,52.0
164.510,831.6,-7.6,0.0,52.8,0.0,52.8
164.537,829.8,-6.7,0.0,53.0,0.0,53.0
164.566,827.6,-7.5,0.0,52.9,0.0,52.9
164.596,825.0,-8.6,0.0,53.3,0.0,53.3
164.625,823.4,-5.6,0.0,53.1,0.0,53.1
164.653,822.8,-2.2,22.5,51.6,105.3,51.7
164.678,823.0,0.8,26.5,48.9,110.7,49.4
164.705,822.8,-0.8,47.4,46.3,115.3,47.2
164.747,821.2,-3.8,48.6,45.6,114.7,46.8
164.774,819.4,-6.6,0.0,46.8,0.0,48.2
164.829,815.2,-7.6,0.0,49.7,0.0,50.5
164.857,812.6,-9.4,0.0,52.4,0.0,52.7
164.884,809.8,-10.4,0.0,53.8,0.0,53.9
164.910,807.6,-8.4,0.0,54.3,0.0,54.4
164.936,805.8,-6.9,0.0,53.9,0.0,53.9
164.976,803.0,-7.1,0.0,53.3,0.0,53.3
165.013,801.0,-5.4,0.0,52.6,0.0,52.6
165.054,799.0,-4.9,22.5,51.7,104.1,51.9
165.073,798.4,-3.1,44.0,46.2,116.2,46.4
165.104,797.6,-2.6,49.8,45.8,116.7,46.3
165.126,796.6,-4.6,45.6,45.8,115.1,46.6
165.213,791.4,-6.0,0.0,48.2,0.0,48.9
165.263,787.8,-7.1,0.0,51.1,0.0,51.4
165.289,786.4,-5.4,0.0,51.8,0.0,52.0
165.314,785.0,-5.5,0.0,51.6,0.0,51.7
165.339,783.8,-4.9,22.5,51.4,104.6,51.6
165.364,782.2,-6.5,0.0,51.5,0.0,51.7
165.400,780.4,-5.0,22.5,51.5,104.2,51.8
165.424,779.2,-5.0,0.0,51.2,0.0,51.5
165.448,778.2,-4.1,22.5,50.9,105.4,51.2
165.471,777.2,-4.3,22.5,50.6,105.7,51.0
165.534,775.0,-3.5,22.5,49.9,106.8,50.6
165.560,773.6,-5.3,0.0,49.6,0.0,50.4
165.730,765.2,-4.9,22.5,50.4,105.1,51.1
165.786,760.4,-8.6,0.0,52.0,0.0,52.5
165.806,758.2,-10.8,0.0,51.8,0.0,51.8
165.836,754.4,-12.8,0.0,54.1,0.0,54.1
165.859,753.2,-5.2,0.0,54.5,0.0,54.5
165.883,752.4,-3.3,22.5,52.7,102.9,52.8
165.908,751.2,-4.8,22.5,51.6,104.0,51.9
165.932,749.8,-5.8,0.0,51.4,0.0,51.7
165.956,748.8,-4.2,22.5,51.2,104.9,51.5
165.978,747.4,-6.5,0.0,51.2,0.0,51.5
165.995,745.0,-14.0,0.0,52.7,0.0,52.9
166.011,742.8,-13.9,0.0,46.0,0.0,46.0
166.027,740.8,-12.2,0.0,49.6,0.0,49.6
166.045,737.8,-16.7,0.0,52.8,0.0,52.8
166.064,734.8,-16.1,0.0,55.6,0.0,55.6
166.083,732.2,-13.7,0.0,56.9,0.0,56.9
166.102,730.0,-11.2,0.0,57.0,0.0,57.0
166.124,728.2,-8.5,0.0,56.3,0.0,56.3
166.145,726.8,-6.5,0.0,55.1,0.0,55.1
166.167,726.2,-2.7,22.5,53.3,102.0,53.4
166.190,725.8,-1.8,22.5,51.3,105.4,51.6
166.213,726.0,0.9,25.9,48.9,110.4,49.5
166.238,726.6,2.4,62.3,45.5,118.6,46.4
166.277,727.4,2.0,115.5,41.0,131.9,42.2
166.304,726.0,-5.2,0.0,39.5,0.0,40.6
166.359,720.6,-9.7,0.0,45.2,0.0,46.0
166.386,718.2,-9.0,0.0,50.9,0.0,51.4
